race,voucher,credit_score,eviction_history,criminal_history,income_stability,monthly_income,approved,employment_years,savings_ratio,rental_history_years
White,0,781.0844571193959,0,0,85.21003896604903,5709.594072778698,5.523098275836562,7.3867575026825865,0.14787657563047557,1.977651443563536
White,0,745.0320819169918,0,0,72.83805486386673,5122.101180701074,4.7400057473508985,7.99337123860896,0.12118647322564105,1.0441155345942947
Hispanic,1,660.5779264973523,0,0,50.39583079590771,1742.0343597949432,2.681785080259692,3.354257853720716,0.21210697115177085,4.2496882733682435
Black,0,538.5753092006239,0,0,67.50327032191737,2712.4988416466467,3.564606813600703,7.407357682103632,0.10099422172360442,3.370872438540122
White,0,726.638681877789,0,0,75.5830989557152,4209.336444796254,4.692569494240908,5.815872655435036,0.10117793399692751,3.7963597623621643
White,0,787.9641855718085,0,0,77.90936018327491,4831.039264898177,5.2705283073553755,10.586105370433216,0.1679286217528334,2.511355120317424
White,1,682.8448847668566,0,0,61.64642929454007,2482.601197171864,3.5166377104966817,4.621399060860988,0.11820342117823965,3.214223046281642
White,0,653.2709569547826,0,0,56.900313995615605,2627.316135682406,3.3853470230388574,6.549990193753277,0.1471257859837301,5.421089593778133
White,0,793.4934111680956,0,0,70.20819563722401,4242.877391918781,4.796554503878956,8.799142027770285,0.12948608016734078,4.332337065666758
White,0,753.7780962915183,0,0,80.99229623381073,6127.592029527066,5.375019939500558,6.740780109432629,0.08533321198869945,6.872559549443161
Black,1,693.9728871123473,0,0,54.82615890457345,2030.3583691135364,3.0423057853647624,3.3655927926745575,0.14464902682813277,3.1179665990913907
White,0,622.7685498099365,0,0,78.64204359742985,4843.0178331651,4.625923259942524,4.8303508580689964,0.19438827377586307,5.785104619299537
White,0,725.6287884800157,0,0,72.27835313135348,4240.3752083020145,4.485749056432478,4.801026235848088,0.10856565116345632,4.051755583721691
Black,0,597.4362846413383,0,0,63.179781851359486,4162.13389498475,3.6659144482988775,7.271082627304885,0.07557768113057398,1.0207715515017033
White,1,771.5443691395918,0,0,51.2237434393644,2063.069025265302,3.059903372839756,2.0708614680767763,0.15487973845946243,3.8005822120126753
White,0,712.6041987128496,0,0,78.47455052362882,3561.6867630559823,4.501846131008482,3.528422139122967,0.22246960208351288,0.3028906221756831
Black,0,660.5555176873979,0,1,90.9924951925509,4366.091802814425,5.415809600824318,11.211951348331073,0.11742153468481802,5.820968455498626
White,0,639.9686375174311,0,0,75.08589583310437,4776.872927327295,4.413285930630349,6.230399160339274,0.1367560288081178,0.9991621995082842
Black,0,681.1409183377156,1,0,70.70185852422745,2848.900707738793,3.994102822490714,8.381644629374739,0.17111400594713397,2.0658117504738005
White,0,847.062792263267,0,0,68.36900814948946,4070.468347824897,4.684467948522434,6.030648070122792,0.10018393007274701,3.72932884208366
White,1,725.0279996169847,0,0,68.27970390472233,3717.595154500338,4.217686906738695,4.711998177742265,0.047491191308203215,4.454241157170854
White,0,734.4226798214642,0,0,72.07377169628816,4868.054981777565,4.935052393468961,11.769289956743744,0.1708155615189291,4.296163250591396
Hispanic,1,666.6860097916652,1,0,59.94412866031817,3050.084950760899,3.2504956965983376,3.059299817215366,0.08379853562644314,4.642869772328969
Hispanic,0,679.2807258435786,0,0,78.02743792505042,3762.624901994138,4.480509252668446,5.376053414543378,0.11643133714472813,0.0
Black,0,679.0760293636291,0,0,73.68824412248661,3631.082775641796,4.366821914447575,5.895965031356377,0.08185966771446707,3.323221113276629
White,0,746.4380629440382,0,0,94.5881913585647,6814.641018496464,6.008011375680275,9.161242417908337,0.07951242142863822,0.20503677350928529
Black,1,636.9481635432267,0,1,50.010212569441144,1041.862426119069,2.0670399361455005,4.0134565577398345,0.059237259160909814,1.672124802579748
White,0,607.2040537533838,1,0,69.05019381887718,4529.847109457586,3.9451505621275813,6.755337895522582,0.052301341877865615,5.71654812935573
Hispanic,1,616.2484483674345,0,0,64.72096691055096,2224.517231285025,3.5379070094794964,7.426534384016996,0.1340889543027058,2.616723288374287
White,0,708.1061112263096,0,0,58.52867900033968,3236.850025883483,3.9229518565568973,10.30898385910981,0.12096153360933869,5.380394544715198
Black,0,647.7648896479492,1,0,75.16134966087944,3265.44176341896,4.179440100073619,7.655548379850823,0.11756639220981804,3.1922381690482258
White,0,687.9250875043638,0,0,80.32426604187005,3537.0161389728446,4.833443791214767,7.357912822572885,0.19018933089439277,4.585776773106781
Hispanic,1,752.5553002081451,0,0,56.14066873484436,1202.2028447717107,3.0386194526862838,3.3884282060522137,0.08048139350421736,4.125471144840527
Black,1,657.2186568980078,0,0,54.28129214189226,1332.8183809314614,2.587818470106027,0.770779275007957,0.09680590031008085,4.267966600579613
White,0,699.0681001257713,0,0,80.46720120264972,4230.351671847965,4.8355372352942005,6.36354487049768,0.14126160829378243,2.0468430094774916
Hispanic,1,661.4436717676125,0,0,73.82418630007153,2444.3027916870315,4.176350051291997,7.264136678095684,0.06145016346797183,3.1002802629846924
White,0,735.3771147444371,0,0,54.741683141953914,3658.9248429741665,3.724356182720176,8.422829938409278,0.12429855752495159,3.3710026795385692
White,1,727.7585318935731,0,0,66.53427380385389,3402.1323374140443,3.9924607429811494,3.490006963747101,0.16486157517152625,2.752162482330409
White,0,719.9296085139068,0,0,81.40180031001593,5427.803541543357,5.2302071677944815,8.33454398439767,0.12345011414117114,4.048919156448299
Black,0,700.4689204426953,0,0,79.52590507952044,2967.1352531474454,4.578022422974651,6.377393784979329,0.13262437009243971,0.9934626743969406
White,1,716.4094768098663,0,0,73.52408877798197,2939.5721732596303,4.3250167641665,7.041811767049773,0.13920738435276064,0.0
Black,0,592.2666301997515,0,0,69.15563213644468,3253.4643381629653,3.9484594668816007,5.36492174364827,0.0691691105701259,8.427762426208268
White,0,787.9443102871411,0,0,89.50627873126513,7230.143239938661,5.992232686129397,7.1527511774051336,0.190826785790972,5.957389053486429
White,0,706.5598367405565,0,0,100.0,5989.507338221584,5.919289049699897,2.290697424812268,0.1627697400429719,5.607647974352043
Black,0,672.4270694047424,0,0,65.87255905778451,3335.239000656012,4.000361276782131,9.572568872733562,0.12142414595526232,0.0
White,0,744.7957110479023,0,1,74.94379414080811,4190.9332629599185,4.635388804563178,6.300184339051578,0.12179656280901688,7.006202820386605
Black,0,540.7468099934975,0,0,49.19717382757548,1972.5248640982215,2.5358757179049816,7.956852401668913,0.16345670621010938,3.722981112071739
Hispanic,0,567.4372739153017,0,0,74.85029581969046,2993.5040364883157,3.780128052705639,1.3683790110454117,0.08539461391561987,3.846564293074298
White,0,677.6843088626101,0,0,78.2469167983597,4800.678570004123,4.941986845647807,11.002045477718672,0.07719738474315793,1.7429306004278966
Black,1,648.4077015035781,0,0,38.77293429256132,919.1918762010652,1.7281752013703187,3.9555983037366094,0.13689532791197423,3.2818002634643006
White,0,794.9241996534661,1,0,94.30172743618779,5931.875179079073,5.97458939906436,10.795771675368364,0.15866256940496942,0.783106750900616
Black,0,729.581038917353,0,0,76.84083978776115,3464.008188359423,4.686231759210894,5.896085970431411,0.15583413334858667,4.228188360989028
Hispanic,0,773.8640321282064,0,0,76.17041035581263,3680.0262465911046,4.934637039987278,7.656440663961975,0.12286094110241932,5.333733261983815
White,1,701.0323028671958,1,0,72.4761024527205,4071.8363541050057,4.24237893071979,5.860729725669027,0.0828753000228824,3.752703918460962
Hispanic,0,675.7842713941577,0,0,72.6357406162932,4160.102186823389,4.2902266325977925,5.112306488842693,0.07186660892659957,1.8551702617841719
Black,1,579.1684926670505,0,0,44.500864546304726,978.8755032013478,1.8720021582798987,6.538583521432026,0.15730692218127187,0.0
White,0,759.0817111834194,0,0,78.34038268527075,5007.670671731244,5.002625571906308,7.024683901276514,0.08058292626032046,1.3607766613534928
Black,1,620.9285257007754,0,0,58.6516063247517,2101.6536990087334,3.009301884153225,4.05789285923021,0.024023610282666433,1.6017392146365879
White,0,659.4228016981499,0,0,70.95604877045379,4978.925020484927,4.446051497114546,8.585530287288751,0.07692169618338397,2.591166012855526
White,0,805.1850927733465,0,0,74.93597581725666,4726.625423716279,5.116762511610032,9.391327875569065,0.07085992874673402,3.3098002949395497
Black,0,621.9515416079204,0,0,77.47186590125094,4264.052360785729,4.422231790631514,4.717266053436269,0.2091680687733323,3.354937449736734
Black,0,631.1302442028256,0,0,79.61838832427398,2322.348922019822,4.271817093319243,6.398583244291999,0.1863143072581004,1.5627493498599094
White,0,760.6240882216903,0,0,84.62912779493114,5771.780066229337,5.545556704337385,7.576330773892334,0.07323056219196293,5.487153126582712
Black,0,657.8200889831397,0,0,77.86120547598246,3464.9266965119946,4.588924668736013,7.405243191711899,0.1883537201056591,3.831886921081611
White,0,766.3226555429382,0,0,89.62591982845802,5529.520736648145,5.6781559267234725,5.8733576908279845,0.17625881295793777,4.241187393768329
Hispanic,0,483.20890121181617,1,0,82.30080092537597,3472.769905631908,3.897599683540118,4.435098520662754,0.13503820388326337,2.6052798058233186
White,0,758.1084376973749,0,0,61.03998105082111,4106.400917201138,4.401858036421308,12.773096123430646,0.12430474996097438,3.9506031774054335
Black,1,607.5244393795155,1,0,54.09079196876204,1448.382899687173,2.4685824905164218,4.699891185557716,0.25381464656848185,3.7466392491998053
White,0,635.549380474928,0,0,100.0,6465.566205850313,5.815938919340172,4.205814547211936,0.06128579038878679,5.095466487819458
White,0,714.6419155452979,0,0,74.19082822805882,4865.276475315782,4.695185845744169,7.185903619380738,0.07447942746849909,2.720171431120547
Black,1,665.3914171071297,1,0,64.08591095187552,2657.6831643304045,3.445915474135883,5.1445429552393716,0.08837615278521888,3.259416222278063
Black,1,617.760556079823,0,0,45.1062172926028,1215.9252461613526,2.2570122411640035,6.724571433603185,0.07435869918042938,4.2073337046971595
Hispanic,0,688.4279451674549,0,0,95.96161276050951,4229.424097543937,5.712365408120903,6.341880000111721,0.12865206256380243,6.596354043271872
Hispanic,0,694.5081356989364,0,0,73.6390354131835,4673.812975043209,4.536360000957783,6.388872410714326,0.14230739800625997,2.151377878225607
White,0,743.1224940797264,0,0,76.13015900842309,5833.135690166147,5.053004064867432,8.240967047854577,0.17850969177271847,3.343424086875923
White,0,789.2040138271143,0,0,74.60735288772635,4334.986267454873,5.0956850280188215,10.101597230111382,0.11864319480626535,4.896611869399803
White,0,719.5691672530829,0,0,66.22959810562942,3297.292032314721,4.234532229431806,10.17401855975216,0.1986072196358356,1.4333934212590067
Black,0,616.7428681290168,0,0,44.71754899686286,2209.137982129249,2.611486262468172,9.070244331543147,0.09153139719500289,2.547176294545511
Black,1,531.6765776318656,1,0,63.74754676709606,2860.2633988234857,3.1325552827917136,6.9786228638004495,0.1069092394186077,2.3684914118779172
Hispanic,0,572.9350340653634,0,1,63.70111912097249,3206.0760829520227,3.3432270202228347,5.389978017370566,0.12559472906192143,5.966352943927924
Hispanic,1,673.7452018116716,0,0,47.97308971105132,1566.2214756499766,2.7426742091485674,6.7908817818966485,0.1901355733764165,5.173916723463323
White,0,724.5420480732672,0,0,88.7017817474677,5761.037946361657,5.675923589453643,6.549935462076822,0.14325918706499535,8.162414153709985
Hispanic,0,719.0041345668025,0,0,78.3952994826366,3168.5631022906064,4.6464923905088655,5.723570454441454,0.24494789391960942,2.8930999512236477
White,0,681.4204764465786,0,0,69.26892585901322,4118.480045205757,4.402052637298236,8.246746363289258,0.22172697814887055,5.07966974446207
White,0,751.6847624003096,0,0,50.04733109200384,3045.52887145049,3.292152302829479,5.217280638495874,0.1628654611455945,3.5250439576429087
Hispanic,1,711.8396552414304,0,0,64.33463674193527,2338.222336898882,3.7820621487365993,6.597461024322329,0.032131595311402486,2.7049851183612743
White,0,716.5831182881404,0,0,100.0,5838.310661882573,6.011607311875146,5.10378931175467,0.18110725092553082,3.3724633166573343
White,0,774.503061535818,0,0,93.70316500139313,5633.49898850339,5.988591094913632,7.313010907688541,0.15221093467874175,4.3360961424302635
Black,1,597.3956115122928,0,0,62.508321093468155,3047.298995547162,3.4262933926309214,4.343705793817659,0.10338251361797676,4.301260566462169
White,0,725.3190770481657,0,0,75.97331788763269,5081.306762346578,4.817074445755537,7.291051756413949,0.17819339103962906,1.4768869762538988
White,0,673.2701020196673,0,0,66.63668110784555,4616.591344803782,4.250893492905644,7.232525354828346,0.15727971813742053,5.185958494428627
Hispanic,0,680.4870159835373,1,0,58.489466049380844,3110.666108329494,3.3333381103817215,5.92114787708124,0.14706708640103267,3.129970034977295
Hispanic,0,598.3516170811007,0,0,63.32603019932388,3255.602009663143,3.7977745869569333,10.279891897507834,0.224549306547081,3.7915981346009495
White,1,700.251772455465,1,0,63.365927692686874,2580.817760934826,3.4941335517015473,4.224290952381254,0.15368778951636233,4.401029357749214
Black,0,539.4338802624565,0,0,68.5717336140485,1991.4621883548784,3.5050435097790045,8.752742379668048,0.14160715314306446,2.4511022376580147
Black,0,591.6547023283904,0,0,73.91886628942112,2527.1648090800873,4.016099613920968,7.806689935357081,0.10341375558513677,2.962650734252531
White,0,714.3570058621816,0,0,86.0928511641586,5816.522540478199,5.400467696171846,5.173586197552375,0.2541941855851261,6.106651551855203
Black,0,715.7580519626854,0,0,62.63802915617326,3063.2545712867686,3.887358290052466,7.051763524388092,0.03628607386943583,3.238140085792354
White,0,780.4222300861446,0,0,73.17257155195765,5045.740773110477,5.078171839777565,9.228711556380922,0.19456118345466053,6.174467437415764
Black,0,521.8106958240239,1,0,47.63354846779285,1532.2893807375633,1.9677419128773708,4.890028706126256,0.20504113358064274,5.263572684370164
White,1,633.7192410717677,0,0,59.554718830653044,3467.667601872969,3.5281151752453734,5.876650858953288,0.12333513494443436,4.14325870417045
Black,0,541.5478622567912,0,0,74.28254397516864,2381.5764644018427,3.7340625008015236,4.4659960477574545,0.0705069897301971,4.663146056540306
Hispanic,0,630.754134214461,0,0,71.9322731533637,2798.4826090795013,4.155573799728378,6.671893353822378,0.1581619763694232,6.969122592558927
Hispanic,1,746.2400233480587,1,1,50.51876053567457,1438.7248564548768,2.6078668408159245,7.37723743165783,0.18825717934229347,3.009167844647905
White,0,716.2676027159187,0,1,77.07483806450658,5231.876624888424,4.92606380708576,9.893372338974604,0.13544947284743555,6.149161940526057
Black,1,570.9002309924165,0,1,58.851080321263794,1288.956500753924,2.4329744132324738,4.216233940758098,0.18017040285753283,1.3432342290052823
Hispanic,1,654.6776987679486,0,0,54.17070504400733,2894.523614444337,2.9536884685225244,1.6509022215093903,0.21660081075339602,1.7101557729898542
White,0,737.6097427117144,0,1,100.0,5126.0003137857675,5.968425641191018,8.959954080718656,0.1591535055056799,2.3798296884784893
White,0,701.2437360777699,1,1,69.46793603957337,4743.975814503057,4.041568991638227,5.047296497883476,0.0,7.724158621158499
Black,0,629.5359273693427,0,0,69.25171456680802,2953.1722576913844,4.006516180878195,8.8296210726994,0.15627919160740253,2.0753759934888314
White,1,690.4993700092707,0,0,54.5556380319222,2260.0790681979106,3.013899714958657,4.131345958611493,0.1000025761311305,0.0
Hispanic,1,665.6735129449705,0,0,54.43265487675231,1230.0101005483712,2.6815173868664464,3.2427880531466338,0.10073403166828529,3.539364159092858
White,0,766.5605551599878,0,0,82.24816736691474,5022.266292681174,5.360718079297478,8.576942080026381,0.13658912561753375,3.2125251943039714
